"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"VPS25",0.00016281837356732,0.292818719277397,0.25,0.19,1
"TRAIP",0.0001631295418957,1.14293879772532,0.033,0.014,1
"TTC17",0.000163398455734405,0.217232580072631,0.205,0.148,1
"KIF20A",0.000163700704126228,1.36533121906177,0.029,0.011,1
"ATP13A1",0.000164282871682564,0.565925050119652,0.099,0.062,1
"MED11",0.000164322610599654,0.708984085103844,0.083,0.05,1
"SDCCAG8",0.000165001351901409,0.546294491956526,0.113,0.074,1
"JPH2",0.000165091401489073,-0.579404762076044,0.121,0.17,1
"BCAT2",0.000165227438619569,0.419779003084142,0.127,0.085,1
"SERP2",0.000165620935263763,1.12432311955797,0.04,0.019,1
"HSPB11",0.000165858213210197,0.48906658748401,0.137,0.093,1
"ISCA1",0.000166057783362722,0.188767575723541,0.242,0.179,1
"IL18",0.00016613512990604,1.03727702137756,0.044,0.021,1
"PDCD11",0.000167268008291913,0.628365624895559,0.086,0.052,1
"LYSMD2",0.000167556031352935,0.673453514424097,0.073,0.042,1
"CEP41",0.000167754017419325,1.09115625562277,0.04,0.019,1
"CCAR2",0.000167775001759699,0.216978539740774,0.244,0.183,1
"RNPEP",0.000167934673560186,0.281178578210236,0.265,0.203,1
"HMCN2",0.000168092750274675,-1.09745941166545,0.036,0.069,1
"DAB2IP",0.000168136192193325,0.331955081856723,0.205,0.15,1
"RAD51C",0.000168324404063993,0.669111967238868,0.075,0.044,1
"MFSD5",0.000168777246272731,0.492088361347704,0.103,0.066,1
"KLHL7",0.000168902459038915,0.393165427258491,0.145,0.1,1
"MCTP2",0.000169095588934705,0.827235323378583,0.064,0.036,1
"RRP12",0.000169440638380515,1.09684238313586,0.04,0.019,1
"CLDN15",0.000169455130427583,0.996097409396047,0.044,0.021,1
"DEGS1",0.00016975824824633,0.293540535993755,0.214,0.158,1
"EME2",0.000170215745999544,0.526486010876345,0.11,0.072,1
"POU2F3",0.000170785364418556,0.840669228608423,0.055,0.029,1
"TRIM68",0.000171144421381614,0.787564219744813,0.064,0.036,1
"SEC31A",0.000172987845244066,0.273270666072998,0.23,0.171,1
"CDC42SE1",0.000173364138193149,0.128497285336831,0.562,0.454,1
"CENPJ",0.000173594386681874,1.20663347304271,0.037,0.017,1
"ARNTL",0.000173595181189872,0.621896129566002,0.082,0.049,1
"DNAJC25",0.000173596612264118,0.482144884044515,0.125,0.084,1
"CISH",0.00017387777820959,0.732388689438788,0.064,0.036,1
"MGME1",0.000174179346191689,0.602659910703085,0.085,0.051,1
"GSE1",0.00017448730859168,0.413911399506827,0.14,0.096,1
"FAM120A",0.000176112521486481,0.123266149566581,0.694,0.597,1
"PPARGC1A",0.000176229535090513,0.802736531369064,0.055,0.029,1
"ISLR2",0.000177086805372923,-1.61818065814967,0.009,0.03,1
"MCM10",0.000177414509897781,1.49086210114562,0.023,0.008,1
"AMFR",0.000177431402735812,0.370999969148457,0.216,0.162,1
"MTO1",0.000177438912968532,0.943504554120282,0.05,0.026,1
"HELB",0.000177799842862286,0.70711973630997,0.062,0.034,1
"STYX",0.000177901311488265,0.836221953074127,0.071,0.041,1
"GATA3",0.000177905605873539,1.05045788170835,0.037,0.017,1
"GTF2F1",0.000178123133278165,0.347896625725745,0.267,0.206,1
"RNASEH2B",0.000178183904906261,0.46486689261268,0.115,0.075,1
"ZFHX3",0.000178196902911462,0.376735982334015,0.221,0.166,1
"PPP3CA",0.000178336201117131,0.47827580503851,0.151,0.106,1
"LRIF1",0.000178360933640892,1.127171481867,0.037,0.017,1
"WDR44",0.000178400703006381,0.569345111083358,0.087,0.053,1
"POLR3B",0.00017844362645652,1.47636253145051,0.025,0.009,1
"PSMG3",0.000178481221662206,0.392298266662034,0.15,0.104,1
"MEGF9",0.000178736261222251,0.561728431865269,0.102,0.065,1
"CNOT9",0.000179433966836233,0.532625964459406,0.126,0.085,1
"UNC45A",0.000179741542528129,0.482900815442941,0.111,0.072,1
"ONECUT3",0.000180230178947732,1.09614458624638,0.037,0.017,1
"BECN1",0.000180325840094705,0.192571845311139,0.352,0.276,1
"PLEKHJ1",0.000180336707832886,0.44455791021234,0.125,0.083,1
"ZNF7",0.00018063403674632,0.69290587709027,0.089,0.055,1
"MYO1E",0.000180894427546116,0.341641113016665,0.144,0.099,1
"OFD1",0.000181223056249181,0.937237566957474,0.051,0.026,1
"PGLS",0.000181454988702888,0.182326390575463,0.308,0.238,1
"HMGXB4",0.000181546552900282,0.599796472698788,0.108,0.07,1
"DMAC2",0.000181629736387365,0.327061202134048,0.172,0.122,1
"TTC22",0.000182663520428361,0.942640147239485,0.045,0.022,1
"NDUFV1",0.000183182759494205,0.151254065937321,0.4,0.317,1
"PLEKHN1",0.000183484107849528,1.06367551920066,0.041,0.02,1
"RBL1",0.000183737776417526,1.0434031241744,0.037,0.017,1
"WAC",0.000184213632275203,0.175424884792787,0.498,0.412,1
"DDX10",0.000184254032154444,0.927925906754467,0.045,0.022,1
"TNFSF9",0.000184656923975663,0.755277737377779,0.072,0.042,1
"ACADSB",0.000184663046504351,1.04982939333384,0.041,0.02,1
"PARP12",0.000184681208938991,0.46486689261268,0.136,0.093,1
"CCDC47",0.000185025639194327,0.244622307151771,0.371,0.301,1
"PRKAR2A",0.000185183486066102,0.270173986021425,0.222,0.164,1
"RNF168",0.000185621428616266,0.476587970163506,0.118,0.078,1
"DYNC2LI1",0.000185658819317522,1.01483397197763,0.037,0.017,1
"PLAAT2",0.000186099650642728,1.95029371978292,0.014,0.003,1
"ST5",0.000186165639122962,-0.451867009596999,0.255,0.31,1
"AOC3",0.000186959371017262,-0.830094154674414,0.071,0.112,1
"HPS1",0.000187866815012951,0.625394058364269,0.091,0.056,1
"DESI2",0.000188049868316313,0.25160548302836,0.265,0.202,1
"LNPEP",0.000189402298818643,0.365331219061765,0.198,0.145,1
"TIMM50",0.000189636902718224,0.30204497432779,0.203,0.149,1
"CCDC115",0.000191782911318899,0.407559454451063,0.144,0.099,1
"NRARP",0.000192188848495428,0.205422927531369,0.236,0.175,1
"SLC38A7",0.000192738123198112,0.431928967790789,0.126,0.085,1
"RBBP9",0.000193847463805223,0.504567016432937,0.118,0.078,1
"CDK2",0.000194416186941782,0.634517851877154,0.086,0.052,1
"GAD1",0.000194681364176142,1.36533121906176,0.03,0.012,1
"PIGM",0.00019481235134797,0.950293719782922,0.046,0.023,1
"ARFIP1",0.000195952702079458,0.705821764975555,0.081,0.049,1
"PLCH1",0.000196531133480703,1.32093709970331,0.03,0.012,1
"RPH3AL",0.000196785958447892,0.634721119935383,0.088,0.054,1
"RANBP6",0.000197346936158006,0.714915656851993,0.074,0.043,1
"ABHD14B",0.000197662903760264,0.368498498140448,0.196,0.144,1
"TAF3",0.000197932321639496,0.943867450623489,0.053,0.028,1
"CAPN6",0.000198397173797045,1.27786837781143,0.03,0.012,1
"CACFD1",0.000198565988519591,0.74865985861327,0.058,0.031,1
"ENAH",0.000198891110879263,0.183345259401001,0.357,0.284,1
"TVP23B",0.000198980473647951,0.621896129566002,0.086,0.052,1
"SLC20A2",0.000198996236470738,0.408658650725866,0.151,0.105,1
"ALPP",0.000199665433074737,1.09231272465535,0.042,0.02,1
"CDC42BPG",0.000199811674429494,0.692141535328873,0.071,0.041,1
"TMEM237",0.00020057788866033,0.926046173536244,0.052,0.027,1
"INTS4",0.000201031397268861,0.446758818405611,0.145,0.101,1
"IFRD2",0.000201089907383223,0.277868377811426,0.211,0.155,1
"SLC25A15",0.000201459435207505,0.986819595808035,0.047,0.024,1
"MPHOSPH6",0.000202452922078388,0.958155837555892,0.042,0.02,1
"GLT8D1",0.000202626535070161,0.470173584919263,0.102,0.065,1
"UBQLN2",0.000203380509682629,0.514557227836241,0.151,0.106,1
"NIBAN2",0.000203607973492862,0.174730680704154,0.475,0.389,1
"DAPP1",0.000203935162296149,1.01483397197763,0.038,0.018,1
"PTPRU",0.000205037457931235,0.595944147203182,0.084,0.051,1
"OTUD6B",0.000206075966413028,0.628365624895559,0.058,0.031,1
"SIAH2",0.00020658170509585,0.531009249403891,0.099,0.062,1
"RASA2",0.000206963086993767,0.187238896748054,0.339,0.266,1
"THAP4",0.000207618582937434,0.417294640683215,0.183,0.133,1
"ANKRD49",0.000207783730707488,0.60633931856556,0.086,0.052,1
"SKIL",0.00020834376306206,0.12432311955797,0.504,0.411,1
"EMC9",0.000209014899545304,0.616392983229483,0.069,0.039,1
"ADAM32",0.00021014787295775,1.16739184144986,0.033,0.014,1
"MRTO4",0.000210239977898601,0.357951688696168,0.177,0.128,1
"WAPL",0.000210400275385422,0.478424997907401,0.119,0.079,1
"TRAPPC1",0.000211039063725097,0.244024922839632,0.288,0.224,1
"PHACTR2",0.000211484476679704,0.32803267763879,0.19,0.139,1
"DDX18",0.000211599567429713,0.398121154179435,0.165,0.117,1
"ZFP28",0.000212272790790212,0.624975035694785,0.079,0.047,1
"DLG5",0.000212514437411496,0.31903756678783,0.208,0.154,1
"POU5F1B",0.000215390057338102,2.17268614111937,0.013,0.003,1
"OGFOD1",0.000216415049406613,0.509407396735186,0.114,0.075,1
"TRIP11",0.000216868623875243,0.61435876690168,0.079,0.047,1
"IL1RL2",0.000216915823491901,2.00276113967706,0.013,0.003,1
"ITGBL1",0.000217175299469695,-1.30560450476924,0.018,0.043,1
"HARBI1",0.000217234104305098,1.26911590380246,0.028,0.011,1
"ERGIC1",0.000217392040757811,0.175228335681822,0.427,0.344,1
"ARL3",0.000217818607129554,0.345755680725004,0.167,0.119,1
"L3MBTL3",0.000218037964911245,0.644948509091163,0.095,0.06,1
"LPAR2",0.00021816571076163,0.79973404320754,0.047,0.024,1
"NECTIN4",0.000219142923260613,0.576010219834422,0.087,0.053,1
"SLC25A37",0.000219698709793367,0.349477267860928,0.168,0.12,1
"UBE3D",0.000220582015844831,0.785782214526973,0.079,0.047,1
"TRAPPC13",0.000220941306150216,0.496575752340018,0.105,0.068,1
"NPR3",0.000221035546688442,0.787355148656716,0.067,0.038,1
"TRIM13",0.000221338842960788,0.408144302600738,0.159,0.112,1
"IDNK",0.000221475159886504,0.758995067548041,0.064,0.036,1
"NAT1",0.000221716384982845,1.83481650236299,0.017,0.005,1
"TG",0.000221716384982845,1.83481650236299,0.017,0.005,1
"UBL4A",0.000223439266934951,0.563876898443846,0.1,0.063,1
"APMAP",0.000223782149372972,0.562777283267982,0.084,0.051,1
"INO80D",0.000223853375645484,0.507350223934193,0.119,0.08,1
"ING1",0.000223941880735359,0.521888996766249,0.129,0.088,1
"ABRAXAS2",0.000223951394464618,0.718968173676466,0.065,0.037,1
"MCRS1",0.000224085091046538,0.344357089968024,0.208,0.154,1
"PPP1R21",0.000224222294140864,0.754605622275527,0.068,0.039,1
"LRRC23",0.00022596152559507,1.4177986389559,0.026,0.01,1
"LSP1",0.000226845297735361,-0.438329219438097,0.299,0.35,1
"TMEM64",0.000226858663436229,0.374609032649776,0.147,0.102,1
"RHOT1",0.000227439472057129,0.564640027285172,0.113,0.075,1
"RTEL1",0.00022775467061847,0.466971480937603,0.136,0.094,1
"SECISBP2",0.000228383179910763,0.471459569923109,0.127,0.086,1
"LMO4",0.000228680354734535,0.26757775085286,0.302,0.239,1
"IKZF5",0.000228681761477034,0.522872496048245,0.084,0.051,1
"FAM241B",0.000228732522293049,1.15382711386805,0.036,0.016,1
"KRT23",0.000229558453196612,0.761753040173262,0.072,0.042,1
"BUB1B",0.000229573520405832,1.49086210114562,0.022,0.007,1
"AMD1",0.000229595067813351,0.259838090214451,0.25,0.19,1
"GTF2H4",0.00022963278954909,0.619376841668305,0.091,0.057,1
"CDC45",0.000229827179941979,1.54220898114584,0.024,0.008,1
"ZFAND2B",0.00023062315325652,0.303270250929514,0.167,0.119,1
"MINDY4",0.000230701730473106,1.127171481867,0.036,0.016,1
"MAP3K7",0.000231252959746068,0.41631514778057,0.133,0.09,1
"NEDD9",0.000231372543176341,0.449723406352138,0.156,0.111,1
"CBX2",0.000231408511947331,1.28044232147525,0.031,0.013,1
"PEX16",0.000231856269991065,0.441952500664678,0.131,0.089,1
"LOXL1",0.000232115159392417,-0.575541475975988,0.167,0.217,1
"RNF20",0.000233254693981834,0.345648853200065,0.165,0.117,1
"SIRT6",0.00023371434894296,0.528829951344644,0.116,0.077,1
"WWC1",0.000235754012463314,0.711655968256595,0.079,0.047,1
"FRMD5",0.000236192186846752,0.942640147239485,0.044,0.022,1
"BRF2",0.000236657671670672,0.709665726997407,0.067,0.038,1
"EDC4",0.000237470654298386,0.439878172426819,0.125,0.085,1
"XRCC1",0.000237567294943043,0.716496535174224,0.077,0.046,1
"ST13",0.000237607969088342,0.143280062077208,0.447,0.36,1
"PPP2R5C",0.000237855483474935,0.122251419603616,0.583,0.477,1
"NOC3L",0.000237880674126871,0.726597461899628,0.074,0.044,1
"CHTOP",0.000237930331820398,0.216065688185546,0.343,0.271,1
"ABCF2",0.000238145345031127,0.524809433068962,0.12,0.081,1
"UBR4",0.000238314123565325,0.16638462400644,0.399,0.32,1
"ASH1L",0.000238395395523912,0.322262497169879,0.174,0.125,1
"OST4",0.000239154808422697,0.170901731441186,0.493,0.411,1
"SMURF1",0.000239310047045678,0.522056722749218,0.097,0.061,1
"SNORC",0.000240119497802191,1.03518261736943,0.033,0.015,1
"EPM2AIP1",0.000241184818244537,0.458440623453247,0.106,0.069,1
"ZNF274",0.000244977883735175,0.443941053758131,0.126,0.085,1
"XIRP1",0.000245127481891659,2.25841601514525,0.012,0.002,1
"SYNJ2",0.000245383043780349,0.684791058358377,0.071,0.041,1
"ZNF687",0.000245570819074325,0.596656765168221,0.099,0.063,1
"FBXO3",0.00024589057500215,0.520174264291777,0.108,0.071,1
"IER3",0.000246074304275537,0.229218691763045,0.407,0.333,1
"PPFIBP1",0.000246093194638175,0.254095977767333,0.313,0.25,1
"TBC1D2",0.000246229655766537,0.464109373539939,0.127,0.086,1
"MCFD2",0.000246558543432147,0.259765463415831,0.311,0.247,1
"NIPA1",0.000248623929594842,0.653836312411678,0.075,0.044,1
"NFIX",0.000249094607994524,0.308993234911953,0.198,0.145,1
"PRKCI",0.000250185172659403,0.331700441180485,0.192,0.141,1
"ATE1",0.000250249970227867,0.44518452675098,0.122,0.082,1
"KRBOX4",0.000250381928445446,0.679966821382771,0.071,0.041,1
"MCUB",0.000250622396436782,0.649124185062356,0.08,0.048,1
"EFTUD2",0.000255375989968039,0.388362187717106,0.195,0.144,1
"UBE3C",0.000255743040142131,0.287328707060492,0.206,0.152,1
"AEN",0.000255850231238975,0.581059910117202,0.084,0.051,1
"DDX56",0.000256235394286592,0.352620167312211,0.198,0.146,1
"WBP1L",0.000256643225246232,-0.522358564484709,0.203,0.254,1
"PAXIP1",0.000257066442094006,0.845324160181379,0.051,0.027,1
"MSH6",0.000257256107633667,0.609000300028628,0.071,0.041,1
"STK36",0.000260072628227464,0.581059910117203,0.07,0.041,1
"SLC35E1",0.000260967885216513,0.288558888367935,0.22,0.165,1
"SPRY4",0.000261677099283754,0.56443131914146,0.12,0.081,1
"PLK2",0.00026367420485106,0.481740711177076,0.12,0.081,1
"HMGCL",0.000267067475188864,0.765869148645494,0.063,0.036,1
"CUX1",0.000267527744340623,0.184477992789805,0.365,0.291,1
"KHDC4",0.000268268918484452,0.245237373571459,0.254,0.194,1
"NXPE2",0.000268436762511997,1.68725931394913,0.019,0.006,1
"CNOT6L",0.000268558023668552,0.483975715560384,0.088,0.054,1
"AKR1B10",0.000269044133832587,2.58772364039821,0.011,0.002,1
"SMIM13",0.000269086782535275,0.365331219061765,0.144,0.1,1
"DRD1",0.000269847092936603,2.36533121906177,0.011,0.002,1
"ATP1A3",0.000269847092936603,2.36533121906177,0.011,0.002,1
"CXCL17",0.000269847092936603,2.36533121906177,0.011,0.002,1
"USP41",0.000269847092936603,2.36533121906177,0.011,0.002,1
"SNX8",0.000270741899905049,0.477498959268931,0.118,0.079,1
"SUGP1",0.000271091618714665,0.744919882336319,0.064,0.036,1
"INTS10",0.000271123814805461,0.24792526466888,0.213,0.157,1
"SPAG16",0.000273434130913235,0.5028347428117,0.102,0.066,1
"NOP10",0.000275838563791213,0.242774065305112,0.284,0.221,1
"SPINK5",0.000275845639428261,1.08779724353286,0.032,0.013,1
"CCS",0.000276916867964444,0.380761259631371,0.17,0.123,1
"SAE1",0.000277131592459282,0.337042174630341,0.181,0.132,1
"TMEM216",0.000281984315581705,0.691317530523481,0.083,0.051,1
"FZD3",0.000282952666010016,1.26579554551085,0.027,0.01,1
"SMKR1",0.000283276080629387,2.5028347428117,0.01,0.002,1
"PLA2G12A",0.000283652899487146,0.344720939386479,0.233,0.178,1
"STK40",0.000284013025627364,0.292082237031126,0.214,0.159,1
"TPRG1L",0.000285801993991767,0.307383869852486,0.172,0.124,1
"GRHPR",0.000285978040207504,0.224261080291638,0.327,0.259,1
"MMP3",0.000286207043409358,0.862830878532582,0.055,0.03,1
"WIPI2",0.000286811614863432,0.251873169278481,0.239,0.181,1
"UFD1",0.000288200716703491,0.357203338178365,0.163,0.116,1
"C6orf141",0.000288406317383827,0.944755536241492,0.057,0.031,1
"ZBTB20",0.000289326042111218,0.421287625035781,0.165,0.119,1
"COPS7B",0.000290407908173428,0.293608531518259,0.188,0.138,1
"COMT",0.000290744412963722,0.180321890080398,0.434,0.358,1
"FAM168B",0.000292380955609972,0.505508877110026,0.1,0.065,1
"MAP4K2",0.000292403134646203,0.720662472216341,0.065,0.037,1
"MICAL2",0.000292707707792187,-0.319784844845914,0.527,0.553,1
"GCSH",0.000293854919041874,1.57683532425548,0.021,0.007,1
"ASB3",0.0002949721105506,0.701380422193781,0.071,0.042,1
"COPS5",0.000295832594166643,0.288191821080187,0.233,0.176,1
"TMEM222",0.000296344778993263,0.41315974415238,0.13,0.089,1
"PCSK4",0.000296577187108409,1.49657575234002,0.021,0.007,1
"ARL6IP6",0.00029658862751296,0.61276876984454,0.087,0.054,1
"ACPP",0.000296790237859612,1.36533121906177,0.025,0.009,1
"BCKDK",0.000297049935628522,0.382861143619341,0.185,0.136,1
"DHX40",0.000297365711086542,0.357063603078164,0.162,0.115,1
"CAPN10",0.000298069589778301,0.39724046701651,0.145,0.101,1
"SYT7",0.000298209851361172,0.936487920257891,0.049,0.026,1
"ASIC1",0.000298507077557268,1.32226249716988,0.03,0.012,1
"GLA",0.000300103841948114,0.580070067854778,0.089,0.055,1
"CKB",0.000301277208715416,0.22616847139014,0.314,0.25,1
"ELMOD2",0.000301365802469004,0.508695394232943,0.106,0.07,1
"SMPX",0.00030179969714535,1.36533121906176,0.033,0.014,1
"ADCK5",0.000301809318980519,0.642865194590674,0.076,0.046,1
"DNAJC24",0.000302730144996622,0.600709281992693,0.087,0.054,1
"RBM25",0.000303298892529152,0.365331219061765,0.147,0.102,1
"ATXN7L2",0.000303420271934316,1.42673176372591,0.023,0.008,1
"MMP9",0.000303868170760798,0.751222372681092,0.106,0.07,1
"UBXN10",0.000304666502933712,0.69717478281421,0.067,0.039,1
"PCDHGB2",0.000304936585446717,1.05045788170835,0.039,0.019,1
"JAM3",0.000305289014403558,-0.650660813706136,0.139,0.185,1
"TMEM154",0.000307130732774018,1.19024451250367,0.03,0.012,1
"ISOC1",0.000307392695348992,0.864432983129084,0.049,0.026,1
"NFIB",0.000307451076975513,0.124189419076813,0.338,0.263,1
"RAPGEF2",0.000307696752916585,0.510529134601701,0.092,0.058,1
"LARP1B",0.000307768664780112,0.573136104175167,0.108,0.072,1
"ERMAP",0.000307914926629066,0.715517573990641,0.056,0.031,1
"GTSE1",0.000308908697248233,1.16739184144986,0.033,0.014,1
"UPF1",0.000309189803966925,0.319189437417045,0.183,0.134,1
"TTI1",0.000309603501034992,1.16179782497663,0.03,0.012,1
"ABCB6",0.000309693037762564,0.660787102587936,0.075,0.045,1
"ATP7A",0.000310303586322271,0.841769263004752,0.06,0.034,1
"WDR61",0.000312263410259561,0.360364966168416,0.139,0.096,1
"YKT6",0.000312808158546965,0.275814301335842,0.249,0.192,1
"SH3D19",0.000313377604289062,0.254113740463215,0.244,0.187,1
"SHOC2",0.000313422730963297,0.41822616749389,0.119,0.08,1
"TMEM205",0.00031421892967449,0.463511613000668,0.104,0.068,1
"RFX7",0.000314801407866278,1.06047663753334,0.033,0.014,1
"UBR2",0.000315010784932401,0.306437530008197,0.175,0.127,1
"FMO5",0.000315642662997684,1.07160001600506,0.03,0.012,1
"RNPEPL1",0.000317082061139805,0.361746881712726,0.179,0.131,1
"ZNF585A",0.000317117533650012,0.620890504333413,0.073,0.043,1
"UBN2",0.000317493768494065,0.484630147434109,0.115,0.077,1
"SHANK3",0.00031845877826266,-0.742728526795688,0.08,0.12,1
"IDE",0.000319907806129527,0.628365624895559,0.078,0.047,1
"FASN",0.000320810381174886,0.382304297665478,0.16,0.114,1
"SNX16",0.000321655407828905,0.919920070739402,0.044,0.022,1
"TLR4",0.000321689600009899,0.517334312506815,0.114,0.076,1
"GOLGA5",0.000322710630082061,0.259978218915536,0.232,0.175,1
"CDK5RAP1",0.000324969485942518,0.980041063176973,0.045,0.023,1
"F13A1",0.000325616633965053,-0.781510169267506,0.075,0.114,1
"TENT2",0.000325921835940207,0.373598835045366,0.158,0.112,1
"ZMPSTE24",0.000326327788828918,0.143703747393763,0.416,0.339,1
"TCF20",0.000327505756230731,0.487321743440376,0.103,0.067,1
"ZNF503",0.000327632393505182,0.544555781241839,0.1,0.065,1
"SRA1",0.000327757148592923,0.235450936514855,0.191,0.14,1
"INTS5",0.000328722883469087,0.807849454762716,0.05,0.026,1
"GTDC1",0.000329269499116304,0.787564219744813,0.061,0.034,1
"BNC2",0.000329746802494236,-0.68038708124407,0.12,0.165,1
"TUBE1",0.000331237733946916,0.598694758219216,0.075,0.045,1
"SNAI1",0.00033382864207576,0.834816502362985,0.051,0.027,1
"LRRC15",0.000333958748596362,0.942640147239485,0.045,0.023,1
"DNAJB2",0.000334334067400094,0.276563361855513,0.222,0.167,1
"DCTD",0.000335204824711251,0.187793033509578,0.342,0.272,1
"TUT7",0.000335532640739784,0.110909943532679,0.394,0.312,1
"TMTC2",0.000335841792470531,0.577875854441865,0.07,0.041,1
"SIRT5",0.000336207707639877,0.752354342171012,0.077,0.047,1
"TTC26",0.000336509723049894,1.0360235938088,0.036,0.017,1
"C4orf46",0.000337296503681216,0.384783581727938,0.109,0.072,1
"ICK",0.000337696739138729,0.634327183134276,0.089,0.056,1
"ZNF444",0.000337730284281632,0.521202129946529,0.081,0.049,1
"AEBP2",0.000338376524335764,0.414989105369077,0.123,0.083,1
"UBE2J2",0.000338490352564606,0.372904438766566,0.167,0.12,1
"CLSPN",0.000338647008662805,1.85075804623201,0.018,0.005,1
"CWF19L1",0.000339620714506386,0.569869975585415,0.082,0.05,1
"COQ6",0.000339867653906175,1.17891809483088,0.028,0.011,1
"SASS6",0.000339917749093423,0.978308095952517,0.036,0.017,1
"BBS9",0.000340757656589798,1.08293148836104,0.033,0.015,1
"BRD3OS",0.000341141111124662,0.398068005473764,0.147,0.103,1
"CBR3",0.000342255266796661,1.90589960042447,0.015,0.004,1
"ACBD7",0.000342615953009075,1.70636813689683,0.018,0.005,1
"PTK2B",0.000343399219982067,0.52826979018797,0.098,0.063,1
"RNF11",0.000343476109975697,-0.255102855711718,0.552,0.58,1
"TRIM59",0.000343518186379581,0.753147249605585,0.066,0.038,1
"RAB33B",0.00034426516416852,1.17770421588599,0.033,0.015,1
"ELK4",0.000344337424065366,0.324689234564419,0.157,0.111,1
"ARF5",0.000344645177856972,0.211630019867215,0.367,0.298,1
"PPAT",0.000345202949083753,1.61325873250535,0.018,0.005,1
"PRR4",0.000345202949083753,1.61325873250535,0.018,0.005,1
"SRPRB",0.000345253624812826,0.719614687261513,0.06,0.034,1
"POM121C",0.000346725106259338,0.395888686037735,0.151,0.107,1
"RAD51",0.000346795305029838,1.18699397780325,0.033,0.015,1
"HADHA",0.000346905269775139,0.155380776407436,0.413,0.335,1
"RTP4",0.000346978399323077,0.834816502362985,0.052,0.028,1
"FBXO38",0.000347012094092715,0.573324261337597,0.101,0.066,1
"NAB2",0.000347274955231752,0.386240208824745,0.132,0.091,1
"PLXNB2",0.000347359242756792,-0.28559454403775,0.534,0.564,1
"BTN2A1",0.000347621516902895,0.510529134601701,0.124,0.085,1
"GPRIN2",0.000347999154896169,1.13706223138865,0.033,0.015,1
"DDX58",0.000348331961910965,0.422321197646595,0.129,0.088,1
"COG7",0.000348386390782509,0.743842842315495,0.072,0.043,1
"ATXN2",0.000348387096257265,0.350380877595794,0.14,0.097,1
"ANKRD46",0.000349173796446773,0.718968173676466,0.065,0.037,1
"BORCS7",0.000349340031189544,0.555302162705836,0.075,0.045,1
"EAF2",0.000349601253822584,1.55797629700416,0.015,0.004,1
"ZC3H13",0.000350177909499977,0.437481004817601,0.143,0.101,1
"CAMKK1",0.000350935161036838,0.865760209571254,0.053,0.029,1
"APEX2",0.000351651194063207,0.551744343292646,0.094,0.06,1
"SUSD2",0.000351690758486567,-2.04970628021708,0.005,0.022,1
"TMEM39B",0.00035211919707717,1.19540621761945,0.031,0.013,1
"GAB2",0.000352523089703921,0.283801333565167,0.162,0.115,1
"IGKV4-1",0.000354076328584285,-0.849901410701817,0.129,0.175,1
"UBTD2",0.000354515511037975,0.571191916508325,0.086,0.054,1
"ZNF23",0.000356139675732639,0.805243386979638,0.068,0.04,1
"ALDH16A1",0.000357280304679452,0.644307168764581,0.084,0.052,1
"CENPX",0.000358069093007979,0.265432649007644,0.235,0.179,1
"NFYC",0.000358188903798168,0.371617481909196,0.198,0.148,1
"OGDH",0.000358391724962532,0.312219882602203,0.184,0.135,1
"SMC4",0.000358522588500615,0.5028347428117,0.113,0.076,1
"WDR47",0.000358841779496952,0.974541266029599,0.041,0.02,1
"RAI1",0.000361454551973023,0.595628838483559,0.112,0.075,1
"PKN3",0.000362441218758928,1.36533121906177,0.026,0.01,1
"ROBO4",0.000364187882123749,-0.639285409008605,0.061,0.098,1
"CORO1A",0.000365142472789607,0.297840192839093,0.225,0.17,1
"MED1",0.000365825602342615,0.703747436737697,0.052,0.028,1
"PTK2",0.00036666902384477,0.105944590243116,0.6,0.498,1
"PXMP4",0.000367182832280554,0.745179289878309,0.052,0.028,1
"C11orf54",0.000367231241903782,0.696537127537138,0.074,0.044,1
"PNKP",0.000367261770795328,0.326650750897705,0.167,0.12,1
"HDGFL3",0.000368065760807545,-0.547633890956438,0.136,0.184,1
"NUBP1",0.00036930186962481,0.603490956256529,0.086,0.054,1
"MAT2A",0.000370445341608593,0.192903710416283,0.226,0.169,1
"CDKN2D",0.000370692449632663,0.687259313949128,0.067,0.039,1
"CDHR5",0.000371157080862667,0.153280741946776,0.251,0.192,1
"ZNF169",0.000372035120112104,0.959338859385928,0.037,0.018,1
"TGFB1I1",0.000372111523485957,-0.464743779495923,0.253,0.302,1
"CYTH2",0.000374300285901853,0.204033394972157,0.329,0.26,1
"DNAJC11",0.000374465988478235,0.939066464359667,0.055,0.03,1
"ZNF614",0.000374466130028027,0.658378193961998,0.066,0.038,1
"FBXO22",0.000376014694724603,0.361143422098332,0.159,0.114,1
"CRAMP1",0.000377125362705976,0.662048751151848,0.074,0.044,1
"GLYCTK",0.000379550132515134,0.514194604976248,0.094,0.06,1
"SLC25A19",0.000380166797838886,0.637004543169431,0.065,0.037,1
"GTF2A1",0.000381141958448825,0.412809929228648,0.132,0.091,1
"RCC1",0.000381242676743226,0.531981088471217,0.1,0.065,1
"MSH5",0.000383899206688882,0.836636937987354,0.057,0.032,1
"TMA16",0.000385330504118121,0.22782769531183,0.168,0.121,1
"OTUD1",0.000385981339226538,0.76388059555204,0.055,0.03,1
"SHQ1",0.00038705366043406,0.571782096529192,0.07,0.041,1
