"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"RUNDC3B",0.154403958790987,1.39480697480446,0.01,0.004,1
"TAC3",0.154403958790987,1.39480697480446,0.01,0.004,1
"ZBTB32",0.154403958790987,1.39480697480446,0.01,0.004,1
"PARP10",0.15448089599357,-0.145761406558245,0.117,0.148,1
"NSG1",0.154575092772654,0.716735069691821,0.021,0.011,1
"ZNF169",0.1545933274981,0.657841380638252,0.054,0.037,1
"PLEKHM1",0.154655049253752,-0.305632743336634,0.062,0.086,1
"ZBED3",0.154659418203608,-0.574819376152023,0.028,0.045,1
"LYPLA2",0.154864496047595,-0.43526802375323,0.041,0.061,1
"CLP1",0.154864496047595,-0.43526802375323,0.041,0.061,1
"FBXL19",0.155389997468121,-0.495963955440784,0.06,0.082,1
"MAP3K1",0.155597609605618,-0.28326493030818,0.067,0.092,1
"GPATCH8",0.155756300893395,-0.319790806333293,0.091,0.117,1
"RTTN",0.155959884648201,0.871245018747445,0.034,0.021,1
"WAC",0.156056856967316,-0.135486656147067,0.448,0.498,1
"C19orf47",0.156128285030406,-0.444728353002295,0.044,0.064,1
"SMIM4",0.156135049759824,0.214042741000681,0.427,0.396,1
"NRXN2",0.156184808724175,-0.519463151169657,0.028,0.045,1
"OXCT1",0.156467146667404,1.17241455346801,0.023,0.013,1
"C5orf15",0.156577039438453,-0.153813678852978,0.14,0.174,1
"MAFK",0.156620133654719,-0.270773986124983,0.062,0.086,1
"ENG",0.156631702695418,-0.211372011826394,0.181,0.216,1
"TRAM2",0.156668585551602,-0.550051471003081,0.049,0.07,1
"ELF2",0.156824368519834,-0.190155525916698,0.124,0.156,1
"APBB1",0.156856528827403,-0.20609706978572,0.057,0.08,1
"SPDEF",0.156965662085833,-0.419637372039465,0.073,0.097,1
"ZNF853",0.157151687656,-0.683195537196815,0.021,0.035,1
"MBD6",0.157495462871172,0.288765337394133,0.254,0.222,1
"CCDC149",0.157564898184328,-0.459342158732087,0.028,0.045,1
"SAMM50",0.15768703420603,-0.182378175324979,0.135,0.167,1
"ARHGEF37",0.15772182452192,-0.64472138938218,0.021,0.035,1
"TOB2",0.157730429708501,-0.197650062463622,0.142,0.175,1
"CP",0.157773335517036,0.909380147634216,0.023,0.013,1
"C16orf54",0.157773335517036,0.909380147634216,0.023,0.013,1
"PINX1",0.157983834991489,-0.433712557251188,0.07,0.094,1
"FBRSL1",0.158063384860067,0.532310498554394,0.075,0.055,1
"INTS2",0.158308116654532,0.742730278224766,0.034,0.021,1
"KMT2D",0.158387024631367,-0.214403072163375,0.13,0.162,1
"ZNF688",0.1584116963715,0.510284192224394,0.111,0.088,1
"PIK3CD",0.158466899029762,-0.577178649025945,0.031,0.048,1
"CISH",0.158707027495627,-0.391789387086348,0.044,0.064,1
"UPRT",0.158767468221486,-0.241502405916918,0.104,0.132,1
"NFKBIL1",0.158834574542552,-0.437070266387215,0.062,0.085,1
"ZNF181",0.159111125518656,-0.412547947253145,0.028,0.045,1
"ABCD1",0.159179354037828,-0.568667149170428,0.021,0.035,1
"STAU2",0.159223997386106,0.311003218330323,0.381,0.353,1
"PUSL1",0.159251835108989,-0.37778252909247,0.021,0.035,1
"ZNF765",0.159523329758743,-0.431163625420493,0.052,0.073,1
"ADCK1",0.159577677485152,0.892306634275275,0.026,0.015,1
"GFOD2",0.159670135860689,-0.431163625420493,0.054,0.076,1
"BORCS5",0.159810123778877,-0.382800603859094,0.028,0.045,1
"CFTR",0.159893359554302,-0.234721078350142,0.187,0.221,1
"SUGP2",0.159953216120788,-0.446495279176484,0.057,0.079,1
"MANSC1",0.15999645029913,-0.317911073115071,0.088,0.114,1
"TAS2R5",0.160051421043288,0.854238593441756,0.026,0.015,1
"IGSF9B",0.160499920280845,-0.927121120082904,0.01,0.022,1
"PPARGC1B",0.160605275770556,0.809844474083302,0.028,0.017,1
"POU2F2",0.160605275770556,0.809844474083302,0.028,0.017,1
"TMEM199",0.160843688134757,-0.123429412115885,0.127,0.158,1
"MARS2",0.160874650791652,-0.868227431029336,0.01,0.022,1
"PLEKHH2",0.160952264652171,0.70292927016679,0.031,0.019,1
"NRG1",0.160952264652171,0.70292927016679,0.031,0.019,1
"CSPP1",0.161014729930489,0.766775752191416,0.026,0.015,1
"WAS",0.161014729930489,0.766775752191416,0.026,0.015,1
"SPSB3",0.161105505253869,-0.194685184397212,0.231,0.268,1
"VASH2",0.161249828909845,-0.806826886365192,0.01,0.022,1
"LYPD1",0.161249828909845,-0.806826886365192,0.01,0.022,1
"TEK",0.161249828909845,-0.806826886365192,0.01,0.022,1
"AGAP1",0.161607838598146,0.449254758826835,0.215,0.187,1
"RAB3IP",0.161623313499238,-0.240279005342534,0.155,0.188,1
"TRIM56",0.161653171640816,-0.310745666730286,0.155,0.186,1
"NT5DC1",0.161775048841874,-0.234210705994634,0.098,0.126,1
"RCN2",0.161813971192985,-0.156602966205671,0.246,0.287,1
"BCL2L11",0.161836912359588,-0.404894374709711,0.065,0.088,1
"PSME1",0.161871238664189,-0.107030210097839,0.464,0.501,1
"IER5",0.161943440940935,-0.314602896841186,0.088,0.114,1
"SAP30L",0.162139447578077,-0.395269955821311,0.057,0.079,1
"DOHH",0.162288040982148,-0.552725605301406,0.034,0.051,1
"IFT43",0.162844523266176,-0.361921874183178,0.07,0.094,1
"LRRC25",0.162868610364828,-0.664086714249111,0.01,0.022,1
"IPO13",0.162873603000247,-0.396606403384124,0.057,0.079,1
"DNM3",0.162987427526974,-0.704728698746456,0.016,0.029,1
"AJM1",0.162987427526974,-0.704728698746456,0.016,0.029,1
"GIPR",0.16305341837857,0.822900626908749,0.07,0.051,1
"KCTD7",0.1630748353073,-0.525758557701137,0.034,0.051,1
"WDR20",0.163158375685584,0.558305707087337,0.062,0.044,1
"TMPPE",0.163180522644422,-0.709529685010278,0.023,0.038,1
"CHD6",0.163215950427107,-0.37778252909247,0.057,0.079,1
"AGPAT5",0.163311883643266,0.359873184695071,0.218,0.189,1
"SSB",0.163342973114746,-0.543792480531399,0.01,0.022,1
"CCDC15",0.163342973114746,-0.543792480531399,0.01,0.022,1
"CCHCR1",0.163588694554176,0.578518927976846,0.101,0.079,1
"BAG5",0.163693401352874,-0.151827407257599,0.197,0.233,1
"HSD17B6",0.163776435734464,-0.556283424714596,0.034,0.051,1
"IFT172",0.163859678502031,-0.580945478948864,0.036,0.054,1
"AFG1L",0.16390971937342,-0.649587144553996,0.016,0.029,1
"FBP1",0.163910993007254,0.2553325558834,0.28,0.246,1
"NUDT19",0.164057482057966,-0.364184925691747,0.062,0.085,1
"GUCY2C",0.164130024069797,0.541648363133729,0.073,0.053,1
"ZNF292",0.164366091940635,-0.254285863336414,0.098,0.126,1
"YARS",0.164383082840841,-0.375073241834483,0.093,0.119,1
"PFKFB4",0.164448634612842,-0.640816934926264,0.023,0.038,1
"USP22",0.164528802839885,0.185353609175509,0.355,0.318,1
"DPP7",0.164662711461852,-0.251184959314258,0.233,0.268,1
"SP2",0.164820982083183,-0.361921874183178,0.067,0.091,1
"TRIM7",0.164883026393165,-0.249049214970267,0.01,0.022,1
"BABAM2",0.164888515114946,-0.32140005919495,0.083,0.108,1
"PPFIBP2",0.164945280219414,0.760934873602355,0.06,0.042,1
"HS6ST1",0.165040740621237,-0.353654258199577,0.057,0.079,1
"NAIF1",0.165085155071358,-0.605193025195542,0.023,0.038,1
"TRMT1L",0.165611546178901,-0.582472948695458,0.039,0.057,1
"RUFY3",0.165848077343338,-0.307807114570971,0.122,0.151,1
"AGFG2",0.165956460140159,0.342718463656004,0.158,0.13,1
"CDYL",0.166045688746172,-0.323422056780162,0.15,0.18,1
"SH2B1",0.166564019896381,0.30460916583288,0.205,0.174,1
"H2AFV",0.16673762048283,0.276292503545068,0.464,0.445,1
"EIF1",0.167079112491258,0.230905760989916,0.51,0.489,1
"DFFA",0.16725535830806,-0.155390107756021,0.181,0.215,1
"PDCL3",0.167310824254581,-0.124567184289121,0.218,0.258,1
"LYRM2",0.167516574989627,-0.308800022415317,0.08,0.105,1
"CAAP1",0.167571796907742,-0.317390714212806,0.114,0.142,1
"PITPNB",0.167894990835123,-0.179184408095695,0.262,0.299,1
"CIB1",0.167948166332935,0.280549795546778,0.352,0.318,1
"MED23",0.168170869041695,-0.219010388588883,0.07,0.094,1
"RPRD1A",0.168218186867344,0.319142704872386,0.153,0.125,1
"CLDN23",0.168315021625536,0.587452052746854,0.049,0.033,1
"PCDHGA2",0.16887260829522,-1.41254794725315,0.003,0.01,1
"SV2C",0.169021465153085,-1.1901555259167,0.003,0.01,1
"NKX3-1",0.169021465153085,-1.30563274333663,0.003,0.01,1
"ARHGAP19",0.169021465153085,-1.1901555259167,0.003,0.01,1
"ALPK3",0.169021465153085,-1.1901555259167,0.003,0.01,1
"ZNF665",0.169021465153085,-1.1901555259167,0.003,0.01,1
"TTYH1",0.169021465153085,-1.1901555259167,0.003,0.01,1
"CCDC28A",0.169057083036367,-0.317067638398917,0.065,0.088,1
"GPR3",0.169170222032653,-1.06462464383284,0.003,0.01,1
"EFCAB7",0.169170222032653,-1.06462464383284,0.003,0.01,1
"CDC25C",0.169170222032653,-1.06462464383284,0.003,0.01,1
"PCDHGC5",0.169170222032653,-1.06462464383284,0.003,0.01,1
"KIAA0319",0.169170222032653,-1.06462464383284,0.003,0.01,1
"KIAA0408",0.169170222032653,-1.06462464383284,0.003,0.01,1
"SMKR1",0.169170222032653,-1.06462464383284,0.003,0.01,1
"SMCO2",0.169170222032653,-1.06462464383284,0.003,0.01,1
"AQP6",0.169170222032653,-1.06462464383284,0.003,0.01,1
"PMFBP1",0.169170222032653,-1.06462464383284,0.003,0.01,1
"ANKFN1",0.169170222032653,-1.06462464383284,0.003,0.01,1
"FCAR",0.169170222032653,-1.06462464383284,0.003,0.01,1
"IGSF5",0.169170222032653,-1.06462464383284,0.003,0.01,1
"DGCR6",0.169170222032653,-1.06462464383284,0.003,0.01,1
"SRPK3",0.169170222032653,-1.06462464383284,0.003,0.01,1
"F8",0.169170222032653,-1.06462464383284,0.003,0.01,1
"CCND2",0.16950878676532,0.265859117587074,0.246,0.216,1
"UBR7",0.169599156499025,-0.426222884150222,0.075,0.099,1
"ACIN1",0.169647863645802,-0.101799651495851,0.207,0.248,1
"MZF1",0.169839435964352,0.461921170662995,0.104,0.081,1
"PILRB",0.169853249730281,0.306520442386503,0.228,0.198,1
"ZSWIM9",0.169929851480566,-0.471926494332078,0.039,0.057,1
"OGFRL1",0.170234675317738,-0.270325874600681,0.08,0.105,1
"AK5",0.170306575575076,-0.927121120082904,0.008,0.018,1
"REEP1",0.170306575575076,-0.997510447974302,0.008,0.018,1
"SCRG1",0.170306575575076,-0.997510447974302,0.008,0.018,1
"THADA",0.170427810790204,-0.522730865003569,0.044,0.063,1
"PCLO",0.170624372172356,-0.605193025195542,0.026,0.041,1
"FAM78B",0.170632891068658,-0.853120538639128,0.008,0.018,1
"DYRK3",0.170632891068658,-0.853120538639128,0.008,0.018,1
"EXO1",0.170632891068658,-0.853120538639128,0.008,0.018,1
"ADRA1B",0.170632891068658,-0.853120538639128,0.008,0.018,1
"AQP11",0.170632891068658,-0.853120538639128,0.008,0.018,1
"GRAMD1B",0.170632891068658,-0.853120538639128,0.008,0.018,1
"DDX11",0.170632891068658,-0.853120538639128,0.008,0.018,1
"ARMH4",0.170632891068658,-0.853120538639128,0.008,0.018,1
"MC1R",0.170632891068658,-0.853120538639128,0.008,0.018,1
"NEURL4",0.170632891068658,-0.853120538639128,0.008,0.018,1
"HCK",0.170632891068658,-0.853120538639128,0.008,0.018,1
"CASTOR1",0.170632891068658,-0.853120538639128,0.008,0.018,1
"SPAST",0.170819949155142,-0.448467521508089,0.039,0.057,1
"TMEM242",0.170939915835662,-0.366005361316116,0.039,0.057,1
"PRCC",0.170959774955394,-0.182250327831352,0.14,0.171,1
"LIMD2",0.171294776296095,0.408481911701534,0.117,0.093,1
"ZNF510",0.171324022017725,-0.572026161260343,0.026,0.041,1
"POLG",0.171761648769172,-0.275044423503211,0.104,0.131,1
"CSTA",0.172124313710679,-0.574819376152023,0.026,0.041,1
"ANTKMT",0.172298750631444,-0.13412149100237,0.22,0.257,1
"LANCL1",0.172610016725304,-0.400373233307044,0.039,0.057,1
"SPACA9",0.172616242413412,-0.531192443751765,0.008,0.018,1
"SV2B",0.172616242413412,-0.531192443751765,0.008,0.018,1
"AQR",0.172813039055861,-0.388381636122394,0.109,0.135,1
"LGALS3",0.172818658229437,0.167396478701386,0.676,0.643,1
"RRM2B",0.172844651749085,-0.486548528696922,0.047,0.066,1
"RAB11FIP2",0.172844651749085,-0.486548528696922,0.047,0.066,1
"ZBTB3",0.173056912448507,-0.692655866445882,0.018,0.032,1
"DNAL1",0.173056912448507,-0.692655866445882,0.018,0.032,1
"GALT",0.173141165699807,0.366610082973806,0.174,0.146,1
"CLUH",0.17361449274,-0.412547947253146,0.07,0.093,1
"NAGA",0.173851012528897,-0.465789968530125,0.047,0.066,1
"PTPN9",0.174022632834619,-0.261540159153463,0.106,0.134,1
"DDX56",0.174107395153049,-0.235547428730712,0.166,0.198,1
"VPS4B",0.174111304473793,-0.190155525916698,0.174,0.208,1
"NUMA1",0.174147547788364,-0.209076387813927,0.233,0.269,1
"GOLPH3",0.174484275874814,0.188244782569731,0.601,0.594,1
"PGS1",0.1744993359604,0.437875696696344,0.114,0.091,1
"CLRN3",0.174507152856682,0.51510120852217,0.06,0.042,1
"GNLY",0.174851551331088,-0.382800603859094,0.047,0.066,1
"DPP8",0.174900636941684,-0.397750945325066,0.07,0.093,1
"ATXN3",0.174954708948892,-0.240428732397922,0.106,0.134,1
"MAP6",0.175078600390879,-1.10769336572473,0.005,0.014,1
"TMEM238",0.175145860596503,0.30585605189471,0.404,0.382,1
"ACOT11",0.175154225882006,0.644785227812806,0.091,0.07,1
"STRN4",0.175249419408914,0.382095923054904,0.231,0.201,1
"FKBPL",0.175332801853551,-1.02023052447439,0.005,0.014,1
"SHISA6",0.175332801853551,-1.02023052447439,0.005,0.014,1
"LNPEP",0.175391374245821,-0.249049214970267,0.166,0.198,1
"MYO18A",0.175413277438756,0.470755828037757,0.093,0.072,1
"NCOA1",0.175420325964067,-0.271949617080345,0.091,0.116,1
"ZNF43",0.17554275026092,-0.378917169371866,0.075,0.099,1
"AGTR1",0.175587057725335,-0.927121120082904,0.005,0.014,1
"CFAP300",0.175587057725335,-0.927121120082904,0.005,0.014,1
"SCN4B",0.175587057725335,-0.927121120082904,0.005,0.014,1
"LRRC36",0.175587057725335,-0.927121120082904,0.005,0.014,1
"CORO6",0.175587057725335,-0.927121120082904,0.005,0.014,1
"SLC16A6",0.175587057725335,-0.927121120082904,0.005,0.014,1
"MAP2K7",0.17572601211521,-0.163188478316429,0.111,0.141,1
"MTHFD2L",0.175837525299495,-0.574819376152023,0.028,0.044,1
"NDUFS3",0.175952380850284,-0.156367212460415,0.158,0.191,1
"ZSCAN12",0.176269266571953,-0.327659049666633,0.018,0.032,1
"R3HCC1",0.176407574688939,-0.249049214970267,0.13,0.159,1
"ALDH16A1",0.176631637345391,-0.412547947253146,0.062,0.084,1
"SNX24",0.176658153101939,-0.412547947253146,0.047,0.066,1
"GPS1",0.177018885444982,-0.222945461034368,0.194,0.228,1
"MEGF6",0.177085392850412,-0.305632743336634,0.075,0.099,1
"TIGD2",0.177124093388087,-0.775118026637855,0.013,0.025,1
"PRPSAP2",0.177132336659315,-0.404280331269546,0.062,0.084,1
"FUT8",0.177230297498346,-0.301186838305442,0.117,0.144,1
"SLC2A6",0.177594237221454,-0.720670242615478,0.013,0.025,1
"USP27X",0.177594237221454,-0.720670242615478,0.013,0.025,1
"ZNF316",0.177786118534279,-0.712108229112054,0.031,0.047,1
"CDCA4",0.178012130989167,-0.335585965438262,0.049,0.069,1
"STAMBPL1",0.178205335015386,-0.225604361920988,0.158,0.189,1
"RNF5",0.178255727109595,0.333580175554012,0.319,0.293,1
"BRD1",0.178352226088216,-0.305632743336634,0.075,0.099,1
"ETFDH",0.17836550037804,-0.382800603859094,0.028,0.044,1
"AZIN2",0.178372359833541,0.422287711226565,0.119,0.096,1
"IL15",0.178595104862951,-0.605193025195542,0.031,0.047,1
"TNFRSF1B",0.178850002267913,-0.39368892000183,0.052,0.072,1
"SMARCAL1",0.178992782104074,-0.459342158732087,0.028,0.044,1
"DDX3X",0.179330095901406,0.141847837172161,0.663,0.636,1
"CYHR1",0.179341811716239,-0.269772693980066,0.106,0.133,1
"SYTL2",0.17971516106619,0.48791637919594,0.104,0.082,1
"TNFRSF4",0.179978732046823,-0.49827782127903,0.013,0.025,1
"PTDSS1",0.180390640521909,-0.1197661980253,0.207,0.244,1
"CLASRP",0.180467921304194,0.316804462803185,0.215,0.186,1
"ALKBH6",0.180555249204413,-0.147086804024812,0.067,0.091,1
"LRCH2",0.180573698093778,-0.720670242615478,0.021,0.034,1
"BLOC1S2",0.180658794925359,-0.190155525916698,0.166,0.2,1
"ABL1",0.180945772399021,-0.259418188353812,0.142,0.172,1
"DUOX2",0.180964371174844,0.290470314989722,0.091,0.118,1
"UFL1",0.181280461348895,-0.25052814389618,0.085,0.11,1
"OR2W3",0.181484858253053,1.39480697480446,0.013,0.006,1
"DIPK1A",0.181631972784142,0.381982934446874,0.127,0.102,1
"TEX2",0.181634958524944,-0.285914508722129,0.08,0.104,1
"DCXR",0.181756172606193,-0.273571534104336,0.132,0.161,1
"APH1B",0.181856637331344,-0.64472138938218,0.021,0.034,1
"APIP",0.18195305922793,-0.241916953606439,0.174,0.205,1
"MECR",0.182158347003877,-0.333113479758741,0.114,0.141,1
"ICOS",0.182433389408345,1.17241455346801,0.013,0.006,1
"VEPH1",0.182433389408345,1.17241455346801,0.013,0.006,1
"TXLNB",0.182433389408345,1.17241455346801,0.013,0.006,1
"PPP1R32",0.182433389408345,1.17241455346801,0.013,0.006,1
"POGK",0.18245871014001,-0.277618367167037,0.111,0.138,1
"RRAS2",0.182470221502883,0.326635472162879,0.205,0.176,1
"ZNF682",0.182500312055047,-0.605193025195542,0.021,0.034,1
"STK17B",0.182846485549764,-0.1449262719237,0.117,0.146,1
"GNAO1",0.183015822981236,0.657841380638252,0.041,0.028,1
"CAPS",0.183128117155786,0.62221747090753,0.054,0.038,1
"PTPRB",0.183326214539566,-0.190155525916698,0.098,0.125,1
"ALG12",0.18343138604353,0.484074312901545,0.111,0.089,1
"ZNF253",0.183537985225189,-0.441694292912662,0.031,0.047,1
"PODN",0.183692771778312,0.549781634780799,0.109,0.087,1
"PTCD2",0.184061194553358,-0.531192443751765,0.021,0.034,1
"GALNT1",0.184097631293561,-0.179663152099056,0.205,0.239,1
"ANP32A",0.184149771960416,-0.194816903286561,0.225,0.26,1
"PLPP6",0.184639608687871,-0.28326493030818,0.028,0.044,1
"GPRASP2",0.184711112104766,-0.492718295937129,0.021,0.034,1
"RB1CC1",0.184755938219174,-0.49827782127903,0.034,0.05,1
"SIPA1L3",0.184938274490656,-0.190155525916698,0.054,0.075,1
"PLEKHF2",0.185151958926616,-0.274219790705172,0.114,0.141,1
"SLC11A2",0.185352684264303,-0.190155525916698,0.124,0.154,1
"RERG",0.185362508296707,-0.453189931750492,0.021,0.034,1
"OGT",0.185664360792979,-0.251884515668404,0.14,0.169,1
"CARD16",0.185796036540121,0.420493618468108,0.174,0.149,1
"RAB27B",0.186866985618887,0.727382313891328,0.039,0.026,1
"FUT10",0.186924558248652,-0.556283424714596,0.036,0.053,1
"IFT140",0.186924558248652,-0.505657351644627,0.036,0.053,1
"TRNT1",0.187486280769313,-0.627560838223997,0.039,0.056,1
"PTGR2",0.187622378144795,0.465196302695856,0.096,0.075,1
"SLC36A4",0.187846720274132,-0.479662143111683,0.036,0.053,1
"MYC",0.187917693755297,0.195825940078063,0.391,0.358,1
"ARL14",0.188207520911069,0.419054521051136,0.075,0.056,1
"PGBD2",0.188450404464094,-0.51208362080406,0.039,0.056,1
"EXOC1",0.188473257773301,-0.640816934926264,0.023,0.037,1
"TMEM107",0.188473262729718,-0.67558235308694,0.023,0.037,1
"LRCH3",0.1886703106213,-0.330085787061173,0.085,0.109,1
"CCDC189",0.18918575820394,-0.605193025195542,0.023,0.037,1
"TNK1",0.18918575820394,-0.605193025195542,0.023,0.037,1
"MCOLN1",0.18918575820394,-0.605193025195542,0.023,0.037,1
"RBM23",0.189274977900985,0.295271301253544,0.199,0.17,1
"MPV17",0.189539165380167,-0.487836074557383,0.036,0.053,1
"KLF9",0.189543536081658,-0.137925567144141,0.153,0.186,1
"DENND4B",0.189569429920734,-0.315686408000557,0.106,0.132,1
"FAH",0.189620030698403,-0.210055083354403,0.111,0.139,1
"TUBGCP3",0.189629123621708,-0.29707072983321,0.091,0.115,1
"CRBN",0.189755843932139,-0.190155525916698,0.078,0.101,1
"RANGRF",0.189845748018165,-0.412547947253146,0.07,0.092,1
"DNAJC16",0.189900025244753,-0.568667149170428,0.023,0.037,1
"TMEM241",0.189900025244753,-0.568667149170428,0.023,0.037,1
"ABCF1",0.189996925757136,-0.333891003378147,0.083,0.106,1
"FRAT2",0.190270046432041,0.394806974804458,0.091,0.07,1
"FIZ1",0.190342246098412,-0.704728698746456,0.016,0.028,1
"PRICKLE2",0.190389024471986,-0.463174020323114,0.039,0.056,1
"ANKS3",0.190419052680313,-0.495010107445119,0.041,0.059,1
"MAPK8IP3",0.190459376749616,-0.348035185698417,0.119,0.146,1
"FDX2",0.190719662828045,-0.263684561338664,0.114,0.141,1
"STIL",0.190902157308021,-0.65581909826551,0.016,0.028,1
"COQ6",0.190902157308021,-0.65581909826551,0.016,0.028,1
"RBM11",0.190902157308021,-0.65581909826551,0.016,0.028,1
"SETD1A",0.190915290782033,-0.501357214211002,0.044,0.062,1
"HGSNAT",0.191011165547588,0.301092539982264,0.301,0.275,1
"MXD4",0.191080933781007,0.302688772816027,0.194,0.167,1
"CRMP1",0.191464239525758,-0.868227431029336,0.01,0.021,1
"P2RY6",0.191464239525758,-0.868227431029336,0.01,0.021,1
"NBEA",0.191464239525758,-0.868227431029336,0.01,0.021,1
"FKTN",0.191890019030188,-0.437070266387215,0.062,0.083,1
"EVC2",0.191900332707641,-0.806826886365192,0.01,0.021,1
"INPP5J",0.191900332707641,-0.806826886365192,0.01,0.021,1
"AFF1",0.191991533468573,0.427721597277193,0.254,0.231,1
"UBE2G2",0.19216688927378,-0.178520825433295,0.189,0.222,1
"SPATA5",0.192336930228054,-0.742696548945476,0.01,0.021,1
"TMEM25",0.192336930228054,-0.742696548945476,0.01,0.021,1
"TIAM1",0.192336930228054,-0.742696548945476,0.01,0.021,1
"BCAR3",0.192458895818247,-0.467689501445607,0.054,0.074,1
"SPG11",0.19267899348563,0.283445865856754,0.187,0.158,1
"ETS1",0.192764940032271,-0.131738839691376,0.251,0.29,1
"HTATIP2",0.192774324681456,-0.160890931411503,0.181,0.215,1
"KRT15",0.192892333447918,-0.559389335582417,0.016,0.028,1
"CNKSR3",0.192970625027419,0.448246233765919,0.119,0.097,1
"RAB40B",0.193008896502934,0.864292258105678,0.036,0.024,1
"VCPIP1",0.193211373706132,-0.285312758957038,0.106,0.132,1
"UBTD2",0.193372069438689,-0.404894374709711,0.065,0.086,1
"DDI2",0.19350618522669,-0.290557422874536,0.088,0.112,1
"GATAD1",0.193701897582793,-0.257269721775235,0.096,0.121,1
"SLC24A1",0.193722927109943,-0.63761450288792,0.026,0.04,1
"MMS19",0.193755874391787,0.439201094162912,0.148,0.123,1
"SDR39U1",0.193793928264694,0.287891770887946,0.127,0.102,1
"HERPUD1",0.193809833055434,0.282914094733561,0.347,0.321,1
"ANKRD44",0.194009757268671,0.532310498554393,0.052,0.036,1
"VIPAS39",0.194088161279612,-0.43526802375323,0.044,0.062,1
"ENTPD4",0.194106830843265,-0.246008760650215,0.174,0.205,1
"CNNM3",0.194145714391994,0.355278610617821,0.091,0.07,1
"CSNK1G1",0.194271565833941,-0.242622945810834,0.036,0.053,1
"DLC1",0.19436462976426,-0.214002267871066,0.083,0.106,1
"BPGM",0.194655782638485,-0.404894374709711,0.065,0.086,1
"MYO1G",0.194756995806309,-0.486548528696922,0.044,0.062,1
"NAA16",0.1949082835305,-0.13952945284673,0.06,0.081,1
"IFFO1",0.194941937426684,-0.421481072023154,0.057,0.077,1
"SURF2",0.194947614302876,-0.353213807870743,0.096,0.12,1
"TRMT13",0.195260463372495,0.50172217872097,0.052,0.036,1
"SMCR8",0.195311762489984,-0.389464334140105,0.041,0.059,1
"DMXL2",0.195352086671191,-0.423354702209728,0.047,0.065,1
"CASP7",0.195766321698006,-0.112676773238981,0.109,0.136,1
"CTSC",0.19578585380079,-0.198494826829428,0.254,0.288,1
"SNX30",0.19615945412011,0.333924732657436,0.137,0.112,1
"KHNYN",0.196322716917273,0.384682757530751,0.153,0.128,1
"ZNF333",0.196344652725759,-0.366005361316116,0.041,0.059,1
"CD3G",0.196541079611037,0.778135614355964,0.034,0.022,1
"SPATA18",0.196694658655588,0.644785227812806,0.049,0.034,1
"PLSCR2",0.196776260074369,1.22488197336215,0.016,0.008,1
"TCAP",0.196776260074369,1.39480697480446,0.016,0.008,1
"BNC2",0.197235343441893,-0.327659049666633,0.096,0.12,1
"DYRK1A",0.197235343441893,-0.327659049666633,0.096,0.12,1
"BRCA1",0.197736897876327,-0.479662143111683,0.026,0.04,1
"SIL1",0.197773040707499,-0.239399044936547,0.111,0.138,1
"OR2A7",0.197895553261505,-0.364184925691746,0.026,0.04,1
"CD1D",0.197967723609488,1.03223689541975,0.016,0.008,1
"MYBL1",0.197967723609488,1.03223689541975,0.016,0.008,1
"EYA1",0.197967723609488,1.03223689541975,0.016,0.008,1
"REP15",0.197967723609488,1.03223689541975,0.016,0.008,1
"TBC1D22B",0.198105526473789,-0.357265511751956,0.044,0.062,1
"FAM133B",0.198203101689784,-0.334545435251872,0.041,0.059,1
"MAN2C1",0.198548091574118,0.394806974804458,0.122,0.099,1
"SPOP",0.198908705749037,-0.332174530789126,0.067,0.089,1
"ACCS",0.199118579723793,0.601257852271885,0.034,0.022,1
"MDM4",0.199235718185572,0.335541025384771,0.306,0.28,1
"RMND5B",0.199367323722115,-0.362622721921463,0.049,0.068,1
"LINS1",0.199786444502535,0.520337856888317,0.07,0.052,1
"TMEM65",0.199928304420925,-0.302265892238235,0.075,0.098,1
"CYP2B6",0.199955029938598,-0.190155525916698,0.039,0.056,1
"WDR25",0.20001124549868,-0.374580097054126,0.052,0.071,1
"SH2B2",0.200477777688925,-0.692655866445882,0.018,0.031,1
"IDNK",0.200511968623228,0.538171149975636,0.083,0.064,1
"C1orf210",0.200624461060478,0.546810068249508,0.049,0.034,1
"SUMF2",0.200652039896524,0.297196178178036,0.303,0.276,1
"XPO7",0.200665726095414,-0.222577003609076,0.104,0.129,1
"COX10",0.200712113603272,-0.342158619361749,0.057,0.077,1
"MAP3K21",0.200896609182669,-0.277618367167037,0.075,0.098,1
"GDAP1",0.201131020656674,0.50172217872097,0.034,0.022,1
"ZNF250",0.201170228968899,-0.512083620804061,0.028,0.043,1
"MPHOSPH9",0.201170228968899,-0.512083620804061,0.028,0.043,1
"CLCN2",0.201410459404432,-0.32140005919495,0.047,0.065,1
"CHAMP1",0.201410459404432,-0.32140005919495,0.047,0.065,1
"MTF2",0.20145831615484,-0.336376266767742,0.057,0.077,1
"CYC1",0.201710260407009,0.383156615065533,0.332,0.311,1
"ESPN",0.202039530619181,0.742730278224766,0.031,0.02,1
"CCDC97",0.202137343215781,-0.259197170346349,0.078,0.1,1
"C11orf95",0.20221828142475,-0.305632743336634,0.065,0.086,1
"MVB12B",0.202289246407832,0.699661556332879,0.047,0.033,1
"IGSF10",0.202581272075773,0.954234383418477,0.028,0.018,1
