"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"SPATA25",0.638718853554232,0.558504332696573,0.01,0.008,1
"C20orf204",0.638718853554232,0.558504332696573,0.01,0.008,1
"AGBL5",0.638895548504049,0.182265117931387,0.075,0.068,1
"TPRG1",0.639029713106698,0.537745772529775,0.013,0.01,1
"C17orf67",0.639408477954981,0.282090897061579,0.016,0.013,1
"ZNF669",0.639662526540085,0.43821009897886,0.013,0.01,1
"ZBTB39",0.639662526540085,0.487119699459807,0.013,0.01,1
"LLPH",0.639662526540085,0.487119699459807,0.013,0.01,1
"FP565260.1",0.639662526540085,0.487119699459807,0.013,0.01,1
"UHRF1BP1",0.64018178459205,-0.28425592549223,0.028,0.033,1
"TAF1B",0.640277980304372,-0.239861806133776,0.044,0.049,1
"JAKMIP2",0.640295562547822,0.43821009897886,0.013,0.01,1
"CENPA",0.640295563720228,0.390904384200504,0.013,0.01,1
"GCA",0.64031557941666,-0.239861806133777,0.041,0.047,1
"NEK6",0.640552252547863,-0.132209844158412,0.231,0.236,1
"CROCC",0.640814246040681,0.175175693145067,0.008,0.01,1
"CCDC137",0.641160747359689,0.215817677642413,0.028,0.024,1
"SPACA9",0.641205850222905,0.224085293626014,0.008,0.01,1
"WRAP73",0.641304427781297,-0.230339032015269,0.047,0.052,1
"PCDHB5",0.641597517992188,0.274711366695982,0.008,0.01,1
"TMEM185A",0.641778706305641,-0.18807926403123,0.093,0.1,1
"CAPN10",0.642515041178167,0.11397553670833,0.109,0.101,1
"PLEKHG1",0.642742100790519,-0.239861806133777,0.073,0.079,1
"THEM6",0.642748174181234,-0.114330924049918,0.018,0.022,1
"TOM1L2",0.643264030748347,-0.178461261469634,0.026,0.03,1
"GMEB2",0.643411884375921,-0.224754913743569,0.028,0.033,1
"RNF135",0.643768083685909,0.151328951190699,0.091,0.084,1
"ELMO1",0.644157152978892,0.315353351193327,0.036,0.032,1
"HNRNPK",0.644296259936431,-0.105960519064037,0.218,0.226,1
"MMRN1",0.644485393742837,-0.248035737579477,0.044,0.049,1
"CAMK1",0.6449768037062,0.205549342188585,0.054,0.049,1
"TTC31",0.646220627166057,-0.184720251941316,0.091,0.098,1
"STXBP1",0.646456870647956,-0.125219240192655,0.041,0.047,1
"ASPSCR1",0.64660004423961,0.145428349751015,0.054,0.049,1
"PCYOX1",0.647345859341131,-0.116055604519379,0.083,0.09,1
"CD4",0.648083731944555,-0.302871603659577,0.067,0.073,1
"SUPT20H",0.648538434395768,0.255143997848482,0.073,0.067,1
"BCL3",0.649143099586628,-0.105899017868662,0.244,0.251,1
"NECAB3",0.649630635504992,0.167182902391537,0.07,0.064,1
"TM4SF20",0.649664661866639,0.242289889003604,0.026,0.022,1
"HIST2H2BE",0.649945160035703,-0.199219821636431,0.021,0.024,1
"DDX10",0.650544524398903,0.197201999475066,0.026,0.022,1
"MARCH7",0.650732586881916,-0.176809635598475,0.091,0.097,1
"TCTA",0.650790458714939,0.102244170691216,0.101,0.094,1
"TNPO3",0.651082194446747,0.189389552364768,0.041,0.037,1
"RENBP",0.651450919063548,-0.25268584649136,0.034,0.038,1
"NOL9",0.651505802022442,0.147954224410043,0.078,0.071,1
"CCL2",0.651675487929014,-0.279000200040735,0.122,0.128,1
"CCDC6",0.651896699915326,-0.154051922400367,0.368,0.363,1
"TUT1",0.652305576918215,0.153480622045748,0.026,0.022,1
"ACKR3",0.652343173671076,-0.213866597600832,0.034,0.038,1
"RC3H1",0.652536986864039,-0.192864326596607,0.091,0.097,1
"MAP3K7CL",0.653647979343794,-0.251834447799853,0.036,0.041,1
"CSF2RB",0.653769510130579,-0.331360160619273,0.052,0.057,1
"DZIP1",0.654062994060763,-0.146752401742295,0.031,0.036,1
"TOMM70",0.654158549767053,-0.195192756800048,0.096,0.102,1
"CCDC112",0.654543687390282,0.187248525445642,0.047,0.042,1
"FNTB",0.65477657459515,0.243562668125317,0.031,0.036,1
"FKBP15",0.655524331403463,0.198259306258108,0.088,0.081,1
"TRAF1",0.656101632759756,0.158102179786126,0.034,0.029,1
"WDR34",0.65644302869335,-0.2156142598871,0.036,0.041,1
"ZNF600",0.65662361378965,0.119680580553363,0.041,0.037,1
"SLC12A8",0.65737604075228,-0.221714459423517,0.023,0.027,1
"ALKBH6",0.657428695062649,0.316219574600251,0.067,0.062,1
"SLC9A1",0.657437198264184,0.114146259747507,0.065,0.059,1
"PWP1",0.657622915248948,-0.22900081350201,0.119,0.125,1
"CRAT",0.657784010968831,-0.125993841575498,0.122,0.129,1
"BIN3",0.658167986760508,0.175175693145067,0.078,0.072,1
"IQCK",0.658308936981375,-0.178461261469633,0.036,0.041,1
"SART3",0.658840443159183,-0.11556769655677,0.119,0.127,1
"SLC8B1",0.658861428341118,0.108774467422557,0.109,0.101,1
"HAT1",0.658958424107371,-0.205646090795864,0.039,0.044,1
"RNF216",0.658995562612682,-0.18807926403123,0.091,0.097,1
"ZNF251",0.659186753029574,0.224085293626014,0.023,0.02,1
"GPN3",0.659372254691098,-0.257783714131039,0.049,0.054,1
"PCED1B",0.6593927607964,0.143466833417729,0.028,0.033,1
"ZNF397",0.659575634986839,-0.16586122469,0.023,0.027,1
"SLC22A15",0.659792522380479,-0.170599143696663,0.036,0.041,1
"MPP2",0.660114633036087,-0.187394386239641,0.016,0.019,1
"SLC22A17",0.660573485626368,0.228124573094026,0.075,0.069,1
"C16orf74",0.660854690730878,0.14716131697547,0.039,0.034,1
"ZNF785",0.660938234479695,0.144148797524442,0.052,0.047,1
"EPHA3",0.661111618775365,-0.153150172940446,0.036,0.041,1
"CNPY4",0.661155164828797,0.143043072204258,0.083,0.076,1
"NAA16",0.661207686176326,0.278269186109171,0.06,0.054,1
"B3GNTL1",0.661290510956178,-0.132946602217264,0.016,0.019,1
"MGST3",0.661325535575275,-0.104932226047668,0.21,0.217,1
"ZSCAN25",0.661528735034759,-0.170599143696663,0.036,0.041,1
"PPP2R5B",0.661864860183873,-0.139866016157056,0.065,0.071,1
"TUT4",0.662061250697741,0.213243733978587,0.067,0.062,1
"EIF2B3",0.662168060096977,-0.230339032015269,0.047,0.052,1
"APOLD1",0.662579630553522,0.467356444638377,0.021,0.018,1
"RELL1",0.662656905952566,-0.105233132304028,0.352,0.353,1
"ZNF503",0.662870177035781,-0.217141729633694,0.06,0.065,1
"LURAP1L",0.663004640309117,-0.155164641558496,0.124,0.131,1
"HVCN1",0.663681301390108,-0.221714459423517,0.047,0.052,1
"DCTD",0.663822126792779,-0.120418253928833,0.267,0.272,1
"SNPH",0.664320438831554,-0.127387076875364,0.01,0.013,1
"NUMA1",0.664372344233295,-0.107171132477052,0.233,0.216,1
"SYNE3",0.664680192491445,0.193791371312415,0.031,0.027,1
"METTL21A",0.664697778081123,-0.220752983186071,0.044,0.049,1
"ACTR10",0.664741016916893,-0.13903743661429,0.117,0.124,1
"LCP2",0.664914130304795,-0.212554460138041,0.049,0.054,1
"STK38",0.664945815167753,0.14769495672296,0.049,0.055,1
"ANKRD54",0.665342912440843,-0.213866597600832,0.049,0.054,1
"TCAIM",0.666404501450792,-0.219683924196147,0.065,0.07,1
"FCHSD2",0.666635073908795,-0.226922750426279,0.065,0.07,1
"CHST2",0.666924091310159,-0.155469618843404,0.026,0.03,1
"ACO1",0.666961937913523,0.210451167892598,0.137,0.128,1
"DDOST",0.667213240244614,0.261105871932243,0.176,0.17,1
"ZNF559",0.667941595084685,0.257637853337039,0.021,0.018,1
"S100PBP",0.668041407339784,0.330630211779046,0.062,0.057,1
"ARHGEF28",0.668280769380014,0.352053455229147,0.028,0.025,1
"HNRNPUL2",0.668381335082429,-0.147775227053404,0.365,0.363,1
"DAPP1",0.668738237408705,0.257637853337039,0.021,0.018,1
"TSC22D4",0.669232588523476,-0.125857177430946,0.13,0.119,1
"TAF15",0.6693640202113,0.199423239391744,0.189,0.183,1
"APH1B",0.669535215442551,0.229623477167443,0.021,0.018,1
"C11orf68",0.669547987470971,-0.174408744645161,0.073,0.078,1
"PEX16",0.669784742063745,-0.173224613103486,0.083,0.089,1
"TRIM66",0.670332544199468,0.122708273250931,0.021,0.018,1
"HLA-DQB1",0.670375279019605,-0.239861806133777,0.018,0.021,1
"KLC1",0.670644157082576,-0.154745192495826,0.163,0.169,1
"ANKRD40",0.670770893830803,-0.156667870607378,0.07,0.076,1
"KNOP1",0.671063856382241,0.290652910565004,0.028,0.025,1
"TTF1",0.67113017049878,0.175175693145067,0.021,0.018,1
"INTS10",0.671138634868139,0.101022936706066,0.166,0.157,1
"GLB1L2",0.671279266102143,0.282090897061579,0.047,0.042,1
"SMIM10L1",0.671836096408242,-0.24459972514044,0.093,0.099,1
"SFR1",0.671966783834306,0.191295358508344,0.036,0.032,1
"RAB3GAP1",0.67207549557692,-0.19255609135542,0.145,0.151,1
"ARIH1",0.672879331787048,-0.127751439812239,0.225,0.231,1
"NUF2",0.672959259746044,-0.146752401742296,0.018,0.021,1
"BOLA1",0.673022781665865,0.190282585535275,0.036,0.032,1
"AKR1C3",0.673172330798297,0.130087803616529,0.049,0.044,1
"TAB1",0.673270261250424,-0.315149933438014,0.034,0.038,1
"MDC1",0.673758930756601,0.23657623780921,0.028,0.025,1
"FNIP2",0.674730339182442,-0.187839593785495,0.267,0.269,1
"ARL4A",0.675096824516724,-0.12792852745064,0.163,0.17,1
"MTUS1",0.675184117492933,0.191029644345905,0.124,0.117,1
"UBE2Z",0.67568854704522,-0.201614336776814,0.104,0.11,1
"HSPA9",0.675752232613167,-0.153821975067085,0.212,0.218,1
"SLC16A13",0.675940230831877,0.367820771087463,0.018,0.015,1
"H6PD",0.676317317843168,-0.16685997519087,0.088,0.094,1
"ANGEL1",0.67632642383884,0.13690567621735,0.07,0.064,1
"CDCA2",0.67668995749234,0.333873439164125,0.018,0.015,1
"ZNF846",0.67668995749234,0.333873439164125,0.018,0.015,1
"ZNF674",0.677439966666114,0.300706575228926,0.018,0.015,1
"SLC25A27",0.677439968857707,0.268285097536548,0.018,0.015,1
"PVR",0.677583985543364,-0.125403081548862,0.132,0.139,1
"FARSA",0.677780666247546,-0.146752401742295,0.119,0.126,1
"TMEM14B",0.678137039668692,0.506381601620441,0.026,0.023,1
"GLI1",0.678190257907452,0.268285097536548,0.018,0.015,1
"TRERF1",0.678410266205915,0.373115070756977,0.026,0.023,1
"USP46",0.678414540859029,0.116282004091499,0.028,0.025,1
"SCO1",0.678582037931378,0.175175693145067,0.062,0.057,1
"ARL14EP",0.678668824256823,0.131619327158327,0.176,0.168,1
"LRIG3",0.678940830770251,0.23657623780921,0.018,0.015,1
"AGT",0.679813082678124,-0.279390170320415,0.021,0.024,1
"FANCF",0.680102044826433,-0.280276074579685,0.054,0.059,1
"ISY1",0.680377411718884,-0.233629852422262,0.067,0.073,1
"ATOH8",0.680512851729677,-0.199219821636431,0.021,0.024,1
"CXorf56",0.680646720802674,-0.1406001747607,0.104,0.11,1
"TMEM39B",0.681252380307823,0.590213192423911,0.016,0.013,1
"RFX3",0.681485298907196,0.119680580553363,0.041,0.037,1
"THAP3",0.68191316682656,-0.157399645941804,0.021,0.024,1
"TIMM21",0.682058030548921,0.300706575228926,0.034,0.03,1
"PUS10",0.682106885760292,-0.178461261469634,0.013,0.016,1
"GFRA3",0.682106890180284,-0.209488157090258,0.013,0.016,1
"SUPT7L",0.682354030114341,0.11943314121807,0.119,0.112,1
"CPNE7",0.682609260411255,-0.28425592549223,0.008,0.01,1
"KCNQ4",0.682648748097181,-0.178461261469634,0.013,0.016,1
"SOX7",0.682648748097181,-0.178461261469634,0.013,0.016,1
"USP19",0.682764142922997,-0.215283783413111,0.088,0.094,1
"ZNF415",0.683090256189397,-0.239861806133777,0.052,0.057,1
"TYW1",0.683190738235468,-0.114330924049918,0.013,0.016,1
"GZMH",0.683190738235468,-0.114330924049918,0.013,0.016,1
"UBTF",0.683261353999571,-0.133490502333373,0.308,0.307,1
"SCML1",0.683603549987857,0.249176274588844,0.062,0.057,1
"R3HCC1",0.683707364455823,-0.143313317775524,0.13,0.136,1
"NHS",0.684506736838687,0.438210098978861,0.016,0.013,1
"ZC2HC1A",0.684619744296813,-0.146752401742296,0.036,0.041,1
"HAS2",0.68527016943504,-0.140326132582862,0.07,0.075,1
"CAPNS1",0.685854485421319,-0.110875365413699,0.409,0.41,1
"PTPRR",0.685905085562598,0.358039750294878,0.016,0.013,1
"TRIB1",0.686002504622413,-0.113138121137085,0.122,0.128,1
"CCDC120",0.6860676235401,0.383762314956485,0.052,0.047,1
"CHRM3",0.686604609253458,0.319565602480242,0.016,0.013,1
"TMED8",0.686653266146509,-0.174408744645161,0.073,0.078,1
"TJAP1",0.687175021249667,-0.189235733063809,0.067,0.073,1
"MON1B",0.687811533993353,-0.133490502333373,0.114,0.12,1
"HIST1H2BE",0.688093618996887,-0.257783714131039,0.023,0.027,1
"ORMDL1",0.688340767064013,-0.17693055040732,0.096,0.102,1
"SLC25A11",0.6885022150883,0.229068701140269,0.098,0.093,1
"UPF2",0.688854563797795,-0.112904631258623,0.104,0.11,1
"EPS15L1",0.689405600516167,-0.163626220306692,0.039,0.043,1
"DAZAP2",0.689446036695185,-0.114330924049918,0.199,0.206,1
"DCAF15",0.689830212501825,0.182265117931387,0.075,0.07,1
"LMLN",0.690346627767986,-0.127387076875364,0.023,0.027,1
"PTPN21",0.690346627767986,-0.127387076875364,0.023,0.027,1
"GTF2B",0.690425652541099,0.183788823449775,0.065,0.06,1
"HARBI1",0.690729444469138,0.613296805536953,0.013,0.011,1
"SPATA2",0.6909825421051,-0.167968887651991,0.041,0.046,1
"ORMDL2",0.69147053416176,0.195785972820353,0.101,0.095,1
"ZNF48",0.69162898379075,0.438210098978861,0.013,0.011,1
"NUP54",0.69164861927195,-0.204909207299352,0.111,0.116,1
"HLA-DOB",0.69304083109541,0.487119699459807,0.013,0.011,1
"KIF18B",0.69304083109541,0.487119699459807,0.013,0.011,1
"EPHA4",0.693684326088132,0.43821009897886,0.013,0.011,1
"ATXN7L3B",0.693837691006899,-0.131337349355608,0.15,0.157,1
"SHPK",0.694197714006635,0.309476784856658,0.031,0.028,1
"TMOD2",0.694220309732942,-0.172747610275239,0.026,0.029,1
"DNAJC6",0.69432800714594,0.390904384200504,0.013,0.011,1
"IL1RL1",0.69432800813344,0.25763785333704,0.013,0.011,1
"TTC37",0.694667138559813,-0.144660022781055,0.205,0.21,1
"PPP6C",0.695725830039442,-0.117969501113266,0.124,0.13,1
"IL17RC",0.695845443007742,0.193097601142329,0.06,0.055,1
"ARRDC1",0.696228710078512,0.111981866657873,0.148,0.14,1
"LIN52",0.696238704803634,-0.137982192114563,0.052,0.057,1
"CDC45",0.69662250398365,0.821538738530366,0.01,0.008,1
"PJA2",0.697201473477196,-0.133444913790081,0.342,0.336,1
"TERF2IP",0.697681532953166,-0.126108091826271,0.14,0.146,1
"TMEM50A",0.697823583429647,-0.127522930262243,0.505,0.488,1
"CAMLG",0.697856331429333,-0.184152373547489,0.285,0.286,1
"UPRT",0.69795894405903,0.113775148480924,0.104,0.097,1
"ITCH",0.698254726056484,-0.135718351467318,0.155,0.161,1
"CASP8",0.698911788414093,0.277745426785614,0.036,0.033,1
"C10orf113",0.699137691556684,0.23657623780921,0.036,0.033,1
"LIPH",0.699213010143717,0.220979382758192,0.036,0.033,1
"ITGAM",0.699213121250817,-0.194058116520652,0.028,0.032,1
"CDC42BPB",0.699308710615022,-0.107439477717469,0.256,0.263,1
"SLC26A10",0.699539872131641,0.1513289511907,0.023,0.02,1
"SLC16A7",0.699813777914607,0.558504332696573,0.01,0.008,1
"PRSS53",0.699813777914607,0.558504332696573,0.01,0.008,1
"CENPI",0.699813777914607,0.558504332696573,0.01,0.008,1
"MED26",0.700193699002472,0.220979382758192,0.036,0.033,1
"TRIP4",0.700644064178948,-0.197633570744479,0.031,0.035,1
"BRAP",0.700750773112696,-0.206073492677493,0.067,0.072,1
"CDCA3",0.700976472574457,0.438210098978861,0.01,0.008,1
"MAF1",0.70104215792159,-0.138364616249576,0.207,0.212,1
"GRPEL2",0.701213508013337,-0.263194309964401,0.057,0.062,1
"PCDHGA12",0.701244698686917,0.127869978366711,0.023,0.02,1
"YPEL2",0.702025960157682,-0.226922750426279,0.034,0.037,1
"ANO8",0.702655445210426,-0.239861806133777,0.036,0.04,1
"SLC25A19",0.70295260220382,-0.226922750426279,0.034,0.037,1
"PEX6",0.70334632549879,0.399390850088333,0.044,0.04,1
"METAP2",0.703373827783229,-0.190238429245987,0.264,0.266,1
"TSC1",0.703430878125384,0.143466833417729,0.036,0.033,1
"TOB2",0.703778355943169,-0.10094871212917,0.142,0.149,1
"ZNF528",0.704319428410394,-0.19095220565283,0.034,0.037,1
"SRBD1",0.704628183358356,0.381626570612494,0.021,0.018,1
"INCENP",0.705127531818994,0.111045355725352,0.078,0.072,1
"KRI1",0.705302606320698,-0.152751142363738,0.073,0.078,1
"PCDHB4",0.705818182266187,-0.16586122469,0.01,0.013,1
"CAND2",0.706307038672246,-0.127387076875364,0.01,0.013,1
"ZNF514",0.707620180203224,0.135647328958429,0.041,0.037,1
"KANK1",0.707645048100905,-0.217141729633694,0.057,0.062,1
"PEMT",0.708538101714384,-0.188877877414972,0.044,0.048,1
"GSK3B",0.709001817457835,-0.136768313169673,0.194,0.199,1
"SNAPIN",0.709615008239793,-0.188877877414972,0.044,0.048,1
"ZBED3",0.710306526975449,0.135647328958429,0.028,0.025,1
"PBK",0.71054355063251,0.104786365253669,0.018,0.021,1
"PPTC7",0.710619292810036,-0.181758851570208,0.047,0.051,1
"MYO1G",0.712166826378846,-0.161859294132503,0.044,0.048,1
"FANCL",0.71219174849933,0.135647328958429,0.028,0.025,1
"CEP290",0.71219174849933,0.135647328958429,0.028,0.025,1
"ATF3",0.713017983430835,-0.221971647237888,0.148,0.152,1
"ZSWIM9",0.713175239635356,-0.118183249545525,0.039,0.043,1
"NAXD",0.713462550902892,-0.109952483539344,0.104,0.109,1
"TMEM50B",0.713466237667997,-0.157399645941804,0.021,0.024,1
"RAB3IL1",0.714183568764246,-0.136025995149237,0.021,0.024,1
"PRMT3",0.714183571427062,-0.157399645941804,0.021,0.024,1
"CARD10",0.714226384647449,0.207597170837444,0.034,0.03,1
"RPP21",0.714329267290735,-0.176178515675513,0.127,0.132,1
"FAM122B",0.714335797277922,-0.145064051589526,0.13,0.135,1
"HARS2",0.714616786217754,0.129163295388231,0.083,0.078,1
"MED7",0.714901126505784,-0.114330924049918,0.021,0.024,1
"FCHO2",0.715170301693466,-0.156948168848184,0.109,0.114,1
"NUBP1",0.715246001622231,-0.132946602217265,0.049,0.054,1
"NDST2",0.715712676271369,-0.271570665861115,0.111,0.116,1
"STX8",0.715772452193472,-0.183905400159762,0.163,0.167,1
"MAPK8",0.715811614206324,-0.129678888383354,0.117,0.122,1
"TMC7",0.715837120436646,0.438210098978861,0.041,0.038,1
"CPLX1",0.71587710586565,-0.292973142593339,0.023,0.026,1
"PDP2",0.7160489779034,0.503798440606437,0.018,0.016,1
"METTL1",0.716344265028662,0.175175693145068,0.034,0.03,1
"PHF2",0.716755613146588,-0.206253413490957,0.091,0.096,1
"TUSC3",0.717344010523693,-0.251449780408989,0.075,0.08,1
"CEP76",0.71736903158833,0.158102179786126,0.034,0.03,1
"SMC6",0.71749816044733,0.130087803616529,0.041,0.046,1
"VRK3",0.718249261422294,0.122708273250931,0.114,0.108,1
"TMEM241",0.719712369679738,-0.184720251941315,0.023,0.026,1
"ARFGEF3",0.719727619520573,0.367820771087463,0.018,0.016,1
"FBXO45",0.720480199638479,-0.146752401742295,0.023,0.026,1
"DISP1",0.720480201203986,-0.310251134025174,0.023,0.026,1
"PARS2",0.721020600386236,-0.178461261469634,0.013,0.015,1
"SNX1",0.721438845492871,-0.248129422117377,0.205,0.205,1
"TAF8",0.721565200188976,0.113019217082498,0.114,0.108,1
"MMP23B",0.721579621858674,-0.178461261469634,0.013,0.015,1
"RASAL3",0.722138758312353,-0.146752401742296,0.013,0.015,1
"ZNF501",0.722601007096646,-0.254812147599749,0.028,0.032,1
"ZKSCAN8",0.722820740818387,-0.111705454643094,0.057,0.062,1
"POLDIP3",0.723002870436871,-0.153859288236555,0.132,0.124,1
"SLC29A3",0.723035357849225,-0.172747610275239,0.026,0.029,1
"CYB561",0.723198384004744,-0.162182442311901,0.075,0.08,1
"TESK2",0.723525930132312,0.116282004091499,0.018,0.016,1
"USP39",0.724043948282228,0.154711590585352,0.078,0.073,1
"CTSG",0.724682472653597,-0.390803704208516,0.039,0.042,1
"FIS1",0.725419605311285,-0.135864085599559,0.277,0.278,1
"OARD1",0.72549554610743,0.245565021036465,0.047,0.043,1
"ZNF211",0.725683134996061,0.462457645225538,0.023,0.021,1
"ADA2",0.725847754363722,-0.273284807671227,0.08,0.085,1
"ZYG11B",0.726144320481358,0.113247944001865,0.044,0.04,1
"GXYLT1",0.726861249844099,0.227643113039203,0.031,0.028,1
"HNRNPLL",0.727063312786775,-0.181473780920661,0.223,0.226,1
"NUDT2",0.727151413083253,0.206884552872405,0.052,0.048,1
"KCND3",0.727301991512747,-0.183905400159761,0.052,0.056,1
"CPLANE2",0.727407266505513,0.333873439164125,0.013,0.015,1
"HDAC6",0.727515441316055,0.123513573322575,0.073,0.068,1
"KATNBL1",0.727743403891818,0.175175693145068,0.013,0.015,1
"RAD9A",0.728057771140582,0.43821009897886,0.023,0.021,1
"GPAT4",0.728113257736356,0.114634151210017,0.15,0.145,1
"FCN1",0.728637103060295,0.537745772529775,0.016,0.013,1
"ERCC2",0.729067096212336,-0.168778708072294,0.031,0.034,1
"CASP4",0.730274594042646,-0.187394386239641,0.225,0.226,1
"FABP5",0.730384314316803,-0.177840079526392,0.225,0.226,1
"PPOX",0.730595510520031,0.175175693145067,0.047,0.043,1
"MCM9",0.73088948909566,0.120727909122691,0.031,0.028,1
"TAF11",0.731018802453711,0.166908077161466,0.065,0.06,1
"ODF2L",0.731139207599478,0.111045355725352,0.14,0.133,1
"FIGN",0.731341540480725,0.333873439164125,0.016,0.013,1
"TRIM15",0.731465018598078,-0.200691208853098,0.034,0.037,1
"GON4L",0.731679301131376,-0.176667979646583,0.085,0.09,1
"ARPP19",0.732495998645224,-0.140216965692349,0.443,0.428,1
"BIRC2",0.732780306889266,0.104183861573629,0.163,0.157,1
"POU2F1",0.73286895036275,0.120727909122691,0.031,0.028,1
"HUS1B",0.733105830394839,0.397568114481516,0.016,0.013,1
"FIZ1",0.733462463854415,-0.132946602217264,0.016,0.018,1
"EID3",0.733813382630971,0.358039750294878,0.016,0.013,1
"COQ10A",0.734521129060922,0.319565602480242,0.016,0.013,1
"TCFL5",0.734521129762333,0.282090897061579,0.016,0.013,1
"ZNF70",0.734521129762333,0.282090897061579,0.016,0.013,1
"ZC3HC1",0.73486264850798,0.135647328958429,0.041,0.038,1
"PARP2",0.734921977017482,0.249176274588844,0.023,0.021,1
"SPINK5",0.735229071439842,0.245565021036465,0.016,0.013,1
"CYB561D1",0.735782233014495,0.175175693145067,0.023,0.021,1
"ITK",0.735937203126475,0.245565021036465,0.016,0.013,1
"SNX20",0.736642783283171,0.199423239391744,0.023,0.021,1
"LRRN4CL",0.73664553703615,0.10806149728653,0.016,0.013,1
"HSP90B1",0.737121646870702,-0.176809635598475,0.249,0.25,1
"EEFSEC",0.737503631204203,0.175175693145067,0.023,0.021,1
"CCDC174",0.737970046151086,0.156797163830213,0.057,0.053,1
"NBEAL2",0.738388692925289,0.158873880815967,0.096,0.091,1
"SLC25A46",0.740896074947819,-0.146752401742295,0.096,0.101,1
"LTA4H",0.741376855964976,0.131454315715749,0.135,0.129,1
"ABHD15",0.74155707433747,0.43821009897886,0.034,0.031,1
"NRDC",0.741564775964406,-0.13136936904291,0.197,0.2,1
"SIPA1L3",0.742036934698804,0.280668821992381,0.054,0.05,1
"URB2",0.742291791223848,0.215817677642413,0.028,0.026,1
"TENT5A",0.742725421347782,0.231759221511435,0.054,0.05,1
"NFYA",0.742820865002083,-0.114330924049918,0.054,0.059,1
"ATXN3",0.743819793477684,-0.128216450304868,0.106,0.111,1
"GJA4",0.744489239747404,-0.219683924196147,0.021,0.023,1
"TRIM56",0.744512295466786,-0.21184742996418,0.155,0.159,1
"TXNDC16",0.74497675479022,0.40964094678209,0.021,0.018,1
"TP53INP1",0.745602514949292,0.175175693145068,0.044,0.041,1
"ATIC",0.747306021095797,-0.224541006850021,0.174,0.176,1
"FBXO22",0.747336594185569,-0.146752401742295,0.109,0.114,1
"SLC2A6",0.747577646228559,0.390904384200504,0.013,0.011,1
"CIR1",0.747826548431262,-0.175066683336709,0.088,0.093,1
"SURF2",0.748352465624061,-0.21184742996418,0.096,0.1,1
"TTF2",0.748593501165752,0.229623477167443,0.031,0.034,1
"PRKAA2",0.749530255871123,0.215817677642413,0.013,0.011,1
"TTI1",0.749819096537816,-0.16586122469,0.01,0.012,1
"GPR65",0.750645084432236,-0.203335930108663,0.023,0.026,1
"SYF2",0.75074372472474,-0.123482622419448,0.127,0.119,1
"ATP1A2",0.751469099747247,0.111045355725351,0.021,0.023,1
"NPY4R2",0.751488274454883,0.202142740745336,0.021,0.018,1
"TOMM40",0.751961792009946,-0.16125197143741,0.08,0.085,1
"SLC41A3",0.752123684465144,-0.228546492905942,0.039,0.042,1
"CEP128",0.75222554287926,0.267098182586107,0.054,0.051,1
"ZKSCAN4",0.752365725130792,0.224085293626014,0.018,0.021,1
"FAM117A",0.752572306626006,-0.206694942198578,0.026,0.029,1
"SH3TC1",0.752931099977178,0.124101508550798,0.08,0.076,1
"SMIM41",0.753120022668174,0.122708273250931,0.021,0.018,1
"TAF4",0.7532557440351,-0.100766196468115,0.078,0.082,1
"DNAJC14",0.753688990175817,0.26006459073158,0.07,0.065,1
"NPAS3",0.753890963357041,-0.226922750426279,0.034,0.037,1
"NLRC5",0.753904191030988,-0.125483784988644,0.093,0.098,1
"AAMDC",0.754464597526066,-0.225922615175903,0.031,0.034,1
"ALDH1L2",0.755064634919053,-0.120280190381104,0.026,0.029,1
"VWA5A",0.755186522881226,0.164759077199728,0.052,0.048,1
"ST8SIA4",0.755225058576723,-0.194058116520652,0.028,0.031,1
"LYSMD1",0.755899499993607,0.25763785333704,0.01,0.012,1
"MAL2",0.756879091168412,-0.152398964883437,0.308,0.305,1
"ICE2",0.756966897607528,-0.168308545108743,0.075,0.079,1
"CPSF1",0.757803188013894,-0.233406783996478,0.135,0.138,1
"SNX25",0.758654803136629,-0.163626220306692,0.041,0.045,1
"HIST1H2BI",0.7588212990343,0.133050217472391,0.096,0.091,1
"HBA1",0.758838930794261,-0.259761363571482,0.021,0.018,1
"XIAP",0.759064251850614,0.125187557313391,0.111,0.106,1
"CACNB1",0.759342336979349,0.175175693145067,0.026,0.023,1
"UTP18",0.759728329672954,-0.141083651655603,0.041,0.045,1
"HDGFL2",0.759795953330067,0.253400860450569,0.104,0.11,1
"XPA",0.759974301581015,-0.109277696323632,0.031,0.034,1
"KIF20B",0.760253284095289,0.153480622045748,0.026,0.023,1
"SLC25A44",0.760392937960689,0.400242248779841,0.057,0.053,1
"PTBP2",0.760817028719406,0.215817677642413,0.034,0.037,1
"FKBP1B",0.761520271726025,-0.209488157090258,0.013,0.015,1
"ASTE1",0.761588107340352,0.438210098978861,0.01,0.009,1
"OIP5",0.761588107340352,0.381626570612494,0.01,0.009,1
"SIGLEC11",0.761588107340352,0.438210098978861,0.01,0.009,1
"GIT1",0.761701569201605,0.106869679754158,0.109,0.114,1
"HIST1H2BB",0.761867905920548,0.175175693145067,0.067,0.063,1
"TMEM173",0.761880998676522,-0.157399645941804,0.202,0.205,1
"CTU2",0.762720632026884,-0.127387076875364,0.036,0.039,1
"C1orf112",0.762761765856759,0.274711366695982,0.01,0.009,1
